#Position (bp)	insert size	chromosomes
1.5057646435E9	278.0064935064935	0.0
1.505797145E9	276.70380391532706	533258.5910655439
1.505829621E9	275.1812631177256	0.0
1.5058620535E9	277.2785714285714	0.0
1.505894386E9	277.5222821085842	533258.5910655439
1.5059266525E9	275.4106077048291	0.0
1.505958904E9	275.3107249383997	0.0
1.5059911385E9	171.88888888888889	533258.5910655439
1.5060233395E9	277.6295664049164	0.0
1.5060555175E9	279.7911958047123	0.0
1.5060876535E9	277.78562951774734	533258.5910655439
1.506119743E9	274.31374778872885	0.0
1.506151819E9	275.9164779418426	0.0
1.506183868E9	275.1814488828707	533258.5910655439
1.5062158925E9	261.18741058655223	0.0
1.506247826E9	275.58711298983206	0.0
1.506279664E9	250.37383177570092	533258.5910655439
1.5063114845E9	276.7180521926285	0.0
1.506343278E9	264.99225352112677	0.0
1.5063750415E9	199.1904761904762	533258.5910655439
1.506406781E9	278.52767007402184	0.0
1.5064384905E9	274.331953213953	0.0
1.506470146E9	276.0726457399103	533258.5910655439
1.506501692E9	277.5908049076446	0.0
1.506533151E9	276.8221453287197	0.0
1.5065645925E9	274.55144492531065	533258.5910655439
1.506596023E9	276.0417947141979	0.0
1.506627442E9	274.5996068152031	0.0
1.506658755E9	277.4729020979021	533258.5910655439
1.5066899055E9	266.338905775076	0.0
1.506720874E9	251.58578680203047	0.0
1.506751704E9	275.65896719140795	533258.5910655439
1.506782515E9	270.1198536139067	0.0
1.5068133055E9	275.7216127653512	0.0
1.506844035E9	280.1374190064795	533258.5910655439
1.50687466E9	185.6551724137931	0.0
1.5069052145E9	282.98380050964687	0.0
1.5069357535E9	277.8840040097379	533258.5910655439
1.5069662725E9	275.9326352530541	0.0
1.506996753E9	252.823613086771	0.0
1.5070271395E9	264.0923076923077	533258.5910655439
1.5070574245E9	276.2991578176492	0.0
1.507087648E9	278.58583391486394	0.0
1.5071177755E9	273.1861203507711	533258.5910655439
1.507147721E9	273.29896907216494	0.0
1.5071775345E9	272.67294520547944	0.0
1.5072073085E9	277.74491267425094	533258.5910655439
1.507237035E9	271.04461152882203	0.0
1.5072667225E9	277.3371374227294	0.0
1.5072963735E9	274.47067055393586	533258.5910655439
1.5073259925E9	279.62068485523383	0.0
1.507355585E9	274.8788598574822	0.0
1.5073851135E9	273.4113682976853	533258.5910655439
1.50741454E9	273.3925053119567	0.0
1.507443907E9	274.1044546850998	0.0
1.5074732345E9	258.14686825053997	533258.5910655439
1.5075025255E9	275.3656409617541	0.0
1.5075318105E9	239.88888888888889	0.0
1.507561084E9	276.13363243070023	533258.5910655439
1.507590314E9	280.8506976744186	0.0
1.5076195035E9	280.489804964539	0.0
1.507648598E9	278.6275152082358	533258.5910655439
1.5076775175E9	266.8171875	0.0
1.507706322E9	277.9339127828563	0.0
1.5077350905E9	277.1624248033318	533258.5910655439
1.507763837E9	277.5090011315708	0.0
1.5077925115E9	282.88555078683834	0.0
1.50782111E9	277.0474871388999	533258.5910655439
1.5078496685E9	263.68471337579615	0.0
1.5078781985E9	275.28205128205127	0.0
1.507906689E9	249.62923728813558	533258.5910655439
1.5079351245E9	271.214124518784	0.0
1.5079634975E9	267.4435975609756	0.0
1.5079918035E9	275.98358920063527	533258.5910655439
1.5080200785E9	260.41580756013747	0.0
1.508048329E9	276.05268065268064	0.0
1.508076506E9	182.88	533258.5910655439
1.508104629E9	276.0204772284043	0.0
1.508132657E9	275.66571326421166	0.0
1.508160574E9	260.2232346241458	533258.5910655439
1.5081884185E9	252.15486725663717	0.0
1.50821617E9	282.06600441501104	0.0
1.5082438665E9	260.94162436548226	533258.5910655439
1.508271512E9	277.80821085873924	0.0
1.5082991E9	276.2758741873133	0.0
1.5083265915E9	277.8533510285335	533258.5910655439
1.508354007E9	276.6740558292282	0.0
1.5083813975E9	292.511673151751	0.0
1.508408744E9	275.50265877395407	533258.5910655439
1.5084360505E9	237.77777777777777	0.0
1.508463327E9	276.3466028135289	0.0
1.5084905655E9	270.2334034244518	533258.5910655439
1.50851775E9	230.33976833976834	0.0
1.5085448665E9	275.5769416304872	0.0
1.5085718775E9	258.64268585131896	533258.5910655439
1.508598808E9	273.07014868471214	0.0
1.5086257175E9	277.42621259029926	0.0
1.5086525355E9	265.56581532416504	533258.5910655439
1.508679233E9	276.3738897806314	0.0
1.5087058445E9	279.2635504724018	0.0
1.508732393E9	277.5645933014354	533258.5910655439
1.508758876E9	277.56028368794324	0.0
1.5087851315E9	276.08405945668886	0.0
1.5088111715E9	275.71275012402845	533258.5910655439
1.5088371435E9	277.8967836871978	0.0
1.5088630485E9	272.6196705426357	0.0
1.5088889005E9	279.2147651006711	533258.5910655439
1.508914519E9	282.87694704049846	0.0
1.5089397605E9	262.3480825958702	0.0
1.508964792E9	270.14497272018707	533258.5910655439
1.5089897535E9	275.5824198988196	0.0
1.5090146965E9	278.9740467798782	0.0
1.5090395665E9	265.6762402088773	533258.5910655439
1.5090643255E9	0.0	0.0
1.509089005E9	275.11963061424376	0.0
1.5091136205E9	259.98333333333335	533258.5910655439
1.509138154E9	276.36723989681855	0.0
1.509162569E9	274.1077089825227	0.0
1.5091868865E9	280.6780128794848	533258.5910655439
1.509211163E9	274.92760180995475	0.0
1.509235372E9	278.06920799407845	0.0
1.50925949E9	278.54459753444524	533258.5910655439
1.509283547E9	275.5156872113394	0.0
1.509307566E9	257.0590551181102	0.0
1.5093315725E9	233.5	533258.5910655439
1.509355526E9	270.3006833712984	0.0
1.5093793655E9	249.22018348623854	0.0
1.509403033E9	267.64074803149606	533258.5910655439
1.509426582E9	266.2164468580295	0.0
1.509450097E9	267.09819639278555	0.0
1.509473389E9	271.7188577055638	533258.5910655439
1.50949646E9	277.6530493707648	0.0
1.5095194575E9	279.30751708428244	0.0
1.509542382E9	273.6788079470199	533258.5910655439
1.5095652555E9	272.51065088757395	0.0
1.5095880415E9	274.61318572372767	0.0
1.509610702E9	276.89510985116937	533258.5910655439
1.509633261E9	263.36	0.0
1.5096556815E9	280.7491134751773	0.0
1.5096777265E9	263.8392511297611	533258.5910655439
1.5096994395E9	275.040395713108	0.0
1.5097210525E9	278.8258781146803	0.0
1.5097426285E9	275.40430874966955	533258.5910655439
1.5097642005E9	266.95246800731263	0.0
1.509785745E9	262.7141403865717	0.0
1.509807233E9	213.59016393442624	533258.5910655439
1.5098286475E9	258.0129509713228	0.0
1.5098498425E9	271.985807860262	0.0
1.5098707615E9	279.0513307984791	533258.5910655439
1.5098914185E9	278.2265258215962	0.0
1.509911901E9	275.1144781144781	0.0
1.509932343E9	276.5669977701196	533258.5910655439
1.5099521495E9	276.7207927993454	0.0
1.509971254E9	260.0833333333333	0.0
1.509990083E9	255.19601328903656	533258.5910655439
1.5100085245E9	251.00974025974025	0.0
1.5100265955E9	265.7329286798179	0.0
1.5100444465E9	267.6305309734513	533258.5910655439
1.5100622275E9	266.0481072555205	0.0
1.510079773E9	273.52925292529255	0.0
1.5100969345E9	117.6470588235294	533258.5910655439
1.51011384E9	257.38658777120315	0.0
1.510130501E9	274.5641279261457	0.0
1.5101463325E9	240.21428571428572	533258.5910655439
1.5101613985E9	267.1305309734513	0.0
1.5101762635E9	281.5028571428571	0.0
1.5101909225E9	268.145641025641	533258.5910655439
1.5102053285E9	240.5483870967742	0.0
1.5102194025E9	236.6390041493776	0.0
1.510233273E9	215.3875	533258.5910655439
1.5102466855E9	268.8109640831758	0.0
1.510259005E9	258.62521122000675	0.0
1.510270233E9	267.08245877061466	533258.5910655439
1.510279609E9	0.0	0.0
1.5102840825E9	0.0	0.0
1.5105194275E9	11872.011277909014	533258.5910655439
1.5133411805E9	20853.404848378585	0.0
1.5185149965E9	53339.59787705759	0.0
1.5236888125E9	41006.95783113134	533258.5910655439
1.5288626285E9	51263.76801986247	0.0
1.5340364445E9	36189.1693836907	0.0
1.5392102605E9	47533.83223400866	533258.5910655439
1.5443840765E9	43834.209352847014	0.0
1.5495578925E9	30023.174465985103	0.0
1.5547317085E9	40777.563790685905	533258.5910655439
1.5599055245E9	34589.77909872061	0.0
1.5650793405E9	36285.04244831449	0.0
1.5702531565E9	38659.62457010829	533258.5910655439
1.5754269725E9	49140.12359108781	0.0
1.5806007885E9	22774.398403796375	0.0
1.5857746045E9	44545.20057087099	533258.5910655439
1.5909484205E9	41832.53610764951	0.0
1.5961222365E9	28889.343307290084	0.0
1.6012960525E9	21061.442153039035	533258.5910655439
1.6064698685E9	24366.341833753413	0.0
1.6116436845E9	20584.498945496845	0.0
1.6168175005E9	23594.177611117393	533258.5910655439
1.6219913165E9	22854.868336619766	0.0
1.6271651325E9	31278.709490180903	0.0
1.6323389485E9	19645.227285808018	533258.5910655439
1.6375127645E9	23418.191852628424	0.0
1.6426865805E9	13075.916872294372	0.0
1.6478603965E9	15862.5942294937	533258.5910655439
1.6530342125E9	12235.57445015519	0.0
1.6582080285E9	6992.25329135025	0.0
1.6633818445E9	5620.374871129735	533258.5910655439
1.6685556605E9	3636.671767681632	0.0
1.6737294765E9	3006.554836622452	0.0
1.6789032925E9	3922.5436255853765	533258.5910655439
1.6840771085E9	6282.57490453552	0.0
1.6892509245E9	704.217638705449	0.0
1.6944247405E9	1751.4049539581697	533258.5910655439
1.6995985565E9	1610.6451984269518	0.0
1.7047723725E9	2268.851263306683	0.0
1.7099461885E9	1155.4183052077663	533258.5910655439
1.7151200045E9	1099.0666982687108	0.0
1.7202938205E9	738.6600753379126	0.0
1.7254676365E9	534.0703275023018	533258.5910655439
1.7306414525E9	313.673186701464	0.0
1.7351936765E9	265.49275874853834	0.0
1.7377805845E9	36794.42854807063	533258.5910655439
1.7409890845E9	37922.53735708775	0.0
1.7461629005E9	42636.79984085139	0.0
1.7513367165E9	53638.426213950544	533258.5910655439
1.7565105325E9	52316.99749292511	0.0
1.7616843485E9	49738.165247548866	0.0
1.7668581645E9	32724.44612734224	533258.5910655439
1.7720319805E9	35653.932515688284	0.0
1.7772057965E9	25241.282170144932	0.0
1.7823796125E9	58739.306460332475	533258.5910655439
1.7875534285E9	41896.1981043058	0.0
1.7927272445E9	38750.19391801527	0.0
1.7979010605E9	34375.664336489215	533258.5910655439
1.8030748765E9	35332.53112860893	0.0
1.8082486925E9	53641.831000634986	0.0
1.8134225085E9	42710.80062790088	533258.5910655439
1.8185963245E9	33893.14028322165	0.0
1.8237701405E9	31973.04651857824	0.0
1.8289439565E9	34547.2186478193	533258.5910655439
1.8341177725E9	29033.35600572048	0.0
1.8392915885E9	33016.25660740886	0.0
1.8444654045E9	45028.28555421837	533258.5910655439
1.8496392205E9	18891.29206235012	0.0
1.8548130365E9	9229.99213785426	0.0
1.8599868525E9	26825.667388690934	533258.5910655439
1.8651606685E9	29336.73320192956	0.0
1.8703344845E9	19373.356473444055	0.0
1.8755083005E9	18212.137793984446	533258.5910655439
1.8806821165E9	29083.51292459441	0.0
1.8858559325E9	22373.56573851031	0.0
1.8910297485E9	20815.127067749807	533258.5910655439
1.8962035645E9	14197.640610728746	0.0
1.9013773805E9	8735.16528594669	0.0
1.9065511965E9	8083.487618195043	533258.5910655439
1.9117250125E9	16408.505664911878	0.0
1.9168988285E9	10921.265563593968	0.0
1.9220726445E9	11410.534408870582	533258.5910655439
1.9272464605E9	7994.422973221398	0.0
1.9324202765E9	4234.905938235995	0.0
1.9375940925E9	1140.2010085569202	533258.5910655439
1.9427679085E9	8867.761358085003	0.0
1.9479417245E9	7018.946791215701	0.0
1.9531155405E9	4693.719250213565	533258.5910655439
1.9582893565E9	2782.874017211576	0.0
1.9634631725E9	1242.1907054234998	0.0
1.9686369885E9	1218.2832513748654	533258.5910655439
1.9738108045E9	1492.4866482145642	0.0
1.9789846205E9	1278.1448725911705	0.0
1.9841584365E9	635.0259456520645	533258.5910655439
1.9893322525E9	396.13557038063334	0.0
1.9945060685E9	468.9285745608265	0.0
1.9996798845E9	417.62387512388506	533258.5910655439
2.0048537005E9	290.3919348398946	0.0
2.0087998005E9	266.22251969114967	0.0
2.0113867085E9	282.43060682153947	533258.5910655439
2.012707285E9	278.8920964207451	0.0
2.0133237175E9	260.3294349939247	0.0
2.0142256065E9	261.12258121197476	533258.5910655439
2.014882626E9	264.7754986293601	0.0
2.0154317445E9	234.25441350558444	0.0
2.0159671605E9	251.81855868222374	533258.5910655439
2.0164471485E9	244.89295774647888	0.0
2.016867562E9	224.39597315436242	0.0
2.0172763385E9	194.99019607843138	533258.5910655439
2.017633965E9	171.8403361344538	0.0
2.0178137045E9	202.93617021276594	0.0
2.018017881E9	212.2032967032967	533258.5910655439
2.018372564E9	230.963436928702	0.0
2.0187244125E9	220.1259259259259	0.0
2.019068249E9	221.31	533258.5910655439
2.0194017395E9	264.0848719937936	0.0
2.0197293045E9	191.12980769230768	0.0
2.0200521545E9	256.0810810810811	533258.5910655439
2.0203676775E9	159.57471264367817	0.0
2.0206731925E9	267.7688315539739	0.0
2.020965542E9	268.17957484762894	533258.5910655439
2.021247741E9	272.58667282596144	0.0
2.021528993E9	265.3063800750597	0.0
2.0218100865E9	197.69753086419752	533258.5910655439
2.022087393E9	268.8668897564603	0.0
2.0223603915E9	276.4738268676944	0.0
2.022632681E9	266.74485675831573	533258.5910655439
2.0228654175E9	265.3831168831169	0.0
2.0229999175E9	271.9375	0.0
2.0231705325E9	256.218640504555	533258.5910655439
2.0234354265E9	209.71830985915494	0.0
2.0236989015E9	240.36243386243387	0.0
2.023956802E9	179.89655172413794	533258.5910655439
2.0242093675E9	267.4017786561265	0.0
2.024458086E9	257.6638888888889	0.0
2.0247029895E9	276.85451089340546	533258.5910655439
2.024945864E9	245.3697234352256	0.0
2.0251865415E9	272.35634095634094	0.0
2.0254252815E9	257.95247077741357	533258.5910655439
2.025662492E9	275.27337550316275	0.0
2.0258991385E9	224.48815165876778	0.0
2.0261344615E9	195.04347826086956	533258.5910655439
2.026367172E9	218.24183976261128	0.0
2.0265980485E9	249.7334123222749	0.0
2.0268285295E9	265.9451929664307	533258.5910655439
2.0270544955E9	277.31577491433467	0.0
2.027275914E9	276.46710614825776	0.0
2.0274943025E9	243.81208053691276	533258.5910655439
2.0277095315E9	197.15827338129498	0.0
2.027923316E9	190.20634920634922	0.0
2.02808275E9	268.65980265980266	533258.5910655439
2.028188811E9	271.0651121865376	0.0
2.0283471585E9	186.16	0.0
2.0285549325E9	193.57746478873239	533258.5910655439
2.028757275E9	197.71270718232043	0.0
2.028956563E9	261.8178613396005	0.0
2.029154291E9	255.35555555555555	533258.5910655439
2.0293509875E9	213.76582278481013	0.0
2.0295467625E9	180.84803921568627	0.0
2.02973806E9	269.2161753590325	533258.5910655439
2.029924572E9	166.92	0.0
2.0301099805E9	271.0120923202139	0.0
2.0302952755E9	130.4390243902439	533258.5910655439
2.030479792E9	255.3744822825587	0.0
2.030663529E9	237.26041666666666	0.0
2.030846841E9	174.140350877193	533258.5910655439
2.031029411E9	250.47553007889547	0.0
2.031211115E9	193.289156626506	0.0
2.0313922435E9	258.46016508018874	533258.5910655439
2.031572786E9	155.76119402985074	0.0
2.0317516215E9	193.05882352941177	0.0
2.031928838E9	150.6875	533258.5910655439
2.0321052615E9	194.3053435114504	0.0
2.032281231E9	153.11111111111111	0.0
2.032455646E9	174.0	533258.5910655439
2.032628276E9	229.22442244224422	0.0
2.032800128E9	267.7880839539607	0.0
2.032971301E9	147.0	533258.5910655439
2.033142066E9	265.8937363664693	0.0
2.033268507E9	269.42583192329386	0.0
2.0333531555E9	261.04954954954957	533258.5910655439
2.0334809135E9	249.32602118003027	0.0
2.0336480925E9	200.63720930232557	0.0
2.0338128535E9	175.96296296296296	533258.5910655439
2.0339761425E9	270.7664233576642	0.0
2.0341380805E9	183.73333333333332	0.0
2.034298919E9	206.87179487179486	533258.5910655439
2.0344586595E9	237.54683544303796	0.0
2.0346173075E9	277.5292230531143	0.0
2.0347746535E9	175.52083333333334	533258.5910655439
2.034930657E9	252.17979452054794	0.0
2.035085928E9	278.39878479581745	0.0
2.0352402435E9	190.1	533258.5910655439
2.035392005E9	276.2714160029635	0.0
2.035541193E9	262.384074941452	0.0
2.035689646E9	188.27272727272728	533258.5910655439
2.0358375185E9	161.57894736842104	0.0
2.0359837345E9	202.0983606557377	0.0
2.036128546E9	206.05376344086022	533258.5910655439
2.0362729875E9	277.4865595716198	0.0
2.036416787E9	196.5185185185185	0.0
2.0365600645E9	277.14365656059465	533258.5910655439
2.036702872E9	199.90322580645162	0.0
2.036845241E9	187.78333333333333	0.0
2.0369851555E9	244.8257756563246	533258.5910655439
2.037122733E9	216.9090909090909	0.0
2.037259843E9	226.05882352941177	0.0
2.037396497E9	246.17082533589252	533258.5910655439
2.0375330955E9	231.27925531914894	0.0
2.0376694145E9	266.2128962536023	0.0
2.0378054315E9	189.8918918918919	533258.5910655439
2.0379412555E9	278.2606218460036	0.0
2.038076349E9	268.57907890039274	0.0
2.0382095985E9	276.2598560754743	533258.5910655439
2.0383415415E9	254.59313077939234	0.0
2.0384454925E9	276.59188729238923	0.0
2.0385109815E9	278.5753311617807	533258.5910655439
2.038603618E9	220.6	0.0
2.038733643E9	281.0914795759277	0.0
2.0388626705E9	195.48	533258.5910655439
2.0389910665E9	177.36666666666667	0.0
2.0391193005E9	254.580444246719	0.0
2.0392473005E9	161.33333333333334	533258.5910655439
2.039374642E9	201.8181818181818	0.0
2.039501276E9	235.7277777777778	0.0
2.0396271785E9	194.16949152542372	533258.5910655439
2.03975221E9	264.5940319222762	0.0
2.03987604E9	170.35135135135135	0.0
2.0399980765E9	266.79459459459457	533258.5910655439
2.040119332E9	273.5557748891951	0.0
2.040240472E9	221.86	0.0
2.040361422E9	269.98339032730826	533258.5910655439
2.0404819095E9	248.30327868852459	0.0
2.0406018455E9	162.3272727272727	0.0
2.0407201845E9	274.106541782526	533258.5910655439
2.0408360875E9	277.06738323660625	0.0
2.0409509815E9	183.38636363636363	0.0
2.0410657485E9	151.62962962962962	533258.5910655439
2.041180315E9	276.691411254558	0.0
2.041294281E9	277.1147960949941	0.0
2.041407048E9	213.66666666666666	533258.5910655439
2.0415190925E9	0.0	0.0
2.0416304535E9	199.4	0.0
2.041741021E9	277.17663563741996	533258.5910655439
2.0418509485E9	276.4686598766108	0.0
2.0419598345E9	276.1595365418895	0.0
2.0420677755E9	270.4048723897912	533258.5910655439
2.042174546E9	277.1341659755086	0.0
2.042280328E9	276.6912530244153	0.0
2.0423856265E9	184.68840579710144	533258.5910655439
2.042489892E9	277.07591938871263	0.0
2.0425932815E9	133.26666666666668	0.0
2.0426964155E9	275.44283246977545	533258.5910655439
2.0427989735E9	275.87094969462447	0.0
2.042900635E9	276.30208246909484	0.0
2.0430013815E9	152.0909090909091	533258.5910655439
2.043100833E9	184.5	0.0
2.0431992955E9	281.6646072658236	0.0
2.0432976E9	294.57989328840216	533258.5910655439
2.04339588E9	179.09677419354838	0.0
2.043493869E9	276.62897255326834	0.0
2.0435915755E9	177.49107142857142	533258.5910655439
2.043648872E9	275.8932492408316	0.0
2.0436976845E9	281.44809495140623	0.0
2.0437868355E9	276.3445361919938	533258.5910655439
2.0438843855E9	276.11818292238553	0.0
2.043981707E9	226.14285714285714	0.0
2.044078815E9	277.55811507310403	533258.5910655439
2.0441757205E9	212.54019292604502	0.0
2.044272411E9	159.83333333333334	0.0
2.0443688475E9	241.0328530259366	533258.5910655439
2.0444648435E9	169.35714285714286	0.0
2.0445596995E9	277.74261603375527	0.0
2.0446531425E9	273.94871794871796	533258.5910655439
2.0447458375E9	268.1904161412358	0.0
2.0448380625E9	276.88063008621384	0.0
2.0449295735E9	232.0	533258.5910655439
2.0450204935E9	211.53846153846155	0.0
2.045110887E9	276.2322943055403	0.0
2.045200554E9	276.4022548161121	533258.5910655439
2.0452891795E9	275.04656618380153	0.0
2.045376969E9	272.15049288061334	0.0
2.0454646615E9	194.3939393939394	533258.5910655439
2.0455520825E9	280.5994500864783	0.0
2.045639142E9	274.8534322820037	0.0
2.045726059E9	188.28571428571428	533258.5910655439
2.045812597E9	275.5276802691239	0.0
2.045898772E9	220.6139705882353	0.0
2.045984586E9	277.09298493408664	533258.5910655439
2.0460697495E9	266.3	0.0
2.0461545695E9	277.20560339175665	0.0
2.046239208E9	266.1342207432058	533258.5910655439
2.0463236285E9	277.6787849049871	0.0
2.046407633E9	248.70080226521944	0.0
2.0464910975E9	277.39420114158713	533258.5910655439
2.0465742655E9	214.8235294117647	0.0
2.046657312E9	275.3618067776725	0.0
2.046739974E9	276.8934522873762	533258.5910655439
2.0468221865E9	276.3546468792759	0.0
2.0469043015E9	279.96470902295783	0.0
2.046985793E9	277.3840143333499	533258.5910655439
2.0470664825E9	275.2965599051008	0.0
2.04714687E9	262.68331143232587	0.0
2.04722706E9	185.27272727272728	533258.5910655439
2.0473069205E9	277.03737514767477	0.0
2.0473860855E9	276.45394345869767	0.0
2.047464717E9	277.0620650313748	533258.5910655439
2.047542979E9	277.2032273719971	0.0
2.0476208505E9	275.64021164021165	0.0
2.0476985055E9	165.66666666666666	533258.5910655439
2.0477760255E9	178.51136363636363	0.0
2.0478535E9	276.4054180562869	0.0
2.04793091E9	268.57625	533258.5910655439
2.0480081665E9	276.6083171499364	0.0
2.0480853045E9	157.0909090909091	0.0
2.048162422E9	275.32587777664037	533258.5910655439
2.048239398E9	267.3258785942492	0.0
2.0483161975E9	267.33478497550357	0.0
2.0483927155E9	277.0120153387303	533258.5910655439
2.048468855E9	278.7495167080917	0.0
2.0485448455E9	278.1566141777045	0.0
2.0486206495E9	221.62237762237763	533258.5910655439
2.048696086E9	178.89655172413794	0.0
2.0487710125E9	277.142272120738	0.0
2.0488197255E9	193.47368421052633	533258.5910655439
2.0488570075E9	180.03030303030303	0.0
2.0489199395E9	275.1237785016287	0.0
2.0489939725E9	275.7841461045269	533258.5910655439
2.0490679045E9	276.79436684222577	0.0
2.0491416005E9	183.25819672131146	0.0
2.049214953E9	164.05555555555554	533258.5910655439
2.0492880915E9	220.64285714285714	0.0
2.0493611205E9	275.70975323149236	0.0
2.0494340255E9	275.57045681477786	533258.5910655439
2.049506678E9	280.2800938458762	0.0
2.049578997E9	275.53579980842915	0.0
2.049651126E9	268.31875463306153	533258.5910655439
2.049723233E9	263.93239625167337	0.0
2.04979512E9	296.6235500658349	0.0
2.0498666485E9	275.9122647410019	533258.5910655439
2.0499378035E9	274.4690373324471	0.0
2.050008669E9	277.41181193235985	0.0
2.0500794E9	273.89012193451157	533258.5910655439
2.0501499975E9	273.90412737460707	0.0
2.050220518E9	278.0165289256198	0.0
2.05029082E9	275.4561566298599	533258.5910655439
2.050360717E9	283.46829993337093	0.0
2.0504299665E9	133.0	0.0
2.0504987035E9	277.33414148949396	533258.5910655439
2.0505672185E9	276.45274084866145	0.0
2.050635448E9	277.04910507279976	0.0
2.0507034935E9	275.6216925734024	533258.5910655439
2.050771266E9	272.5147058823529	0.0
2.0508387725E9	274.8007557354926	0.0
2.0509061565E9	248.04901960784315	533258.5910655439
2.050973417E9	276.7529814618019	0.0
2.051040481E9	278.2248188037662	0.0
2.0511073505E9	276.3437460236671	533258.5910655439
2.0511740955E9	275.9235788074669	0.0
2.0512407225E9	272.3752446183953	0.0
2.051307197E9	279.06237322515216	533258.5910655439
2.0513735395E9	274.20741544092726	0.0
2.0514398445E9	268.79862972892465	0.0
2.051506139E9	276.6267803908579	533258.5910655439
2.0515723595E9	265.78349022447503	0.0
2.0516384915E9	275.0807230679157	0.0
2.0517045665E9	277.1098936513052	533258.5910655439
2.0517705855E9	162.4	0.0
2.0518365355E9	275.9143430161092	0.0
2.051902365E9	150.83333333333334	533258.5910655439
2.0519680565E9	266.3661567877629	0.0
2.052033518E9	252.5	0.0
2.052098713E9	271.7891745602165	533258.5910655439
2.0521637385E9	275.3183841487434	0.0
2.052228643E9	277.33717788176364	0.0
2.0522934775E9	276.4121269790923	533258.5910655439
2.052358276E9	275.86293055883976	0.0
2.0524229615E9	276.37759365994236	0.0
2.052487482E9	276.58599128846424	533258.5910655439
2.052551882E9	277.397766711936	0.0
2.0526161995E9	276.9663750683434	0.0
2.052680475E9	276.84343294595095	533258.5910655439
2.0527447265E9	276.5153443361835	0.0
2.052808914E9	277.0851336400163	0.0
2.0528730515E9	279.9333195278526	533258.5910655439
2.052936994E9	275.9480347988193	0.0
2.053000715E9	180.16	0.0
2.0530644045E9	275.8715404347239	533258.5910655439
2.053128084E9	270.23016211604096	0.0
2.0531916775E9	276.7297583081571	0.0
2.0532551615E9	277.33400416876304	533258.5910655439
2.053318587E9	276.99104996675703	0.0
2.0533819555E9	276.8108787179139	0.0
2.053445288E9	276.59885347710366	533258.5910655439
2.0535085465E9	276.75295599244384	0.0
2.053571685E9	276.97309552599756	0.0
2.0536343475E9	275.8551937628984	533258.5910655439
2.053696563E9	231.33333333333334	0.0
2.053758747E9	273.718164740707	0.0
2.053820909E9	275.88180645161293	533258.5910655439
2.053883043E9	276.12293475217024	0.0
2.0539451025E9	277.4701324788369	0.0
2.0539905275E9	273.9199235968263	533258.5910655439
2.0540215E9	277.40109842958896	0.0
2.0540690195E9	275.56245398773007	0.0
2.0541309245E9	278.5047434560175	533258.5910655439
2.0541927765E9	270.0818604651163	0.0
2.054254593E9	271.18568340139325	0.0
2.0543163305E9	277.9555914129367	533258.5910655439
2.054377981E9	183.26315789473685	0.0
2.0544395975E9	272.26186440677964	0.0
2.054501172E9	277.4855588112181	533258.5910655439
2.054562708E9	276.25401509951956	0.0
2.0546242315E9	272.7771109101373	0.0
2.0546856965E9	276.76181674148404	533258.5910655439
2.0547470465E9	276.7054974586668	0.0
2.054808291E9	272.83220745260405	0.0
2.0548694895E9	276.55294797918367	533258.5910655439
2.054930601E9	275.2327540810953	0.0
2.0549916175E9	200.27586206896552	0.0
2.0550526065E9	278.70604673286164	533258.5910655439
2.0551135575E9	276.1641376114908	0.0
2.055174465E9	185.14285714285714	0.0
2.0552353545E9	97.0	533258.5910655439
2.055296134E9	275.23589671625035	0.0
2.0553566525E9	283.2666015625	0.0
2.055417009E9	180.07142857142858	533258.5910655439
2.0554771825E9	155.14285714285714	0.0
2.0555371745E9	287.69415863242324	0.0
2.055597057E9	274.44613138686134	533258.5910655439
2.055656832E9	275.5756772673734	0.0
2.055716482E9	278.87738235790187	0.0
2.0557759925E9	276.6898884490824	533258.5910655439
2.055835433E9	227.0731707317073	0.0
2.055894771E9	267.52010050251255	0.0
2.0559540215E9	278.03058768273354	533258.5910655439
2.0560130765E9	201.22857142857143	0.0
2.0560719645E9	287.0240075240075	0.0
2.056130841E9	274.90658667972576	533258.5910655439
2.0561896915E9	278.1013197105151	0.0
2.056248521E9	277.59958962333286	0.0
2.056307024E9	275.7080681336	533258.5910655439
2.0563651135E9	278.3771661569827	0.0
2.056423004E9	276.9796468643994	0.0
2.056480485E9	276.7399440106085	533258.5910655439
2.056537637E9	98.14285714285714	0.0
2.0565947405E9	276.09515959838154	0.0
2.0566517835E9	192.08333333333334	533258.5910655439
2.0567087165E9	276.5915322004855	0.0
2.056765451E9	276.7725484023296	0.0
2.056821998E9	276.0130340724716	533258.5910655439
2.0568784445E9	278.26129426129427	0.0
2.056934791E9	275.92260965226956	0.0
2.0569910545E9	271.562030075188	533258.5910655439
2.0570472855E9	272.98239222829386	0.0
2.057103487E9	275.90890029643555	0.0
2.0571595855E9	277.2395235056371	533258.5910655439
2.0572155025E9	275.20293359123144	0.0
2.0572712245E9	208.5	0.0
2.057326847E9	277.34809595705417	533258.5910655439
2.0573823645E9	277.5133764215004	0.0
2.057437781E9	278.348851644941	0.0
2.057493164E9	195.0	533258.5910655439
2.0575484995E9	285.6723076923077	0.0
2.05760373E9	277.4175008629617	0.0
2.0576588685E9	276.441975308642	533258.5910655439
2.0577139355E9	198.8227848101266	0.0
2.0577689315E9	274.47816374399645	0.0
